Unit Type,Number,DATE,Situation,Type_D,Weight_D,Weight_ND,Type_ND,CU_KIND,Fraction_Division,ORIG_FID,POINT_X,POINT_Y
Inf Div,102,7/22/1941 0:00,0,INF,3,,,1,,167,27.02185558,55.13570429
Inf Div,102,7/24/1941 0:00,0,INF,3,,,1,,36,27.03779828,55.10836948
Inf Div,102,7/26/1941 0:00,0,INF,3,,,1,,271,26.55002222,55.15514452
Inf Div,102,7/29/1941 0:00,0,INF,3,,,1,,277,27.01402931,55.21491667
Inf Div,102,7/30/1941 0:00,0,INF,,1,FWD DET,0,,171,26.78865702,55.20860116
Inf Div,102,8/1/1941 0:00,0,INF,3,,,1,,532,27.53677645,55.19516747
Inf Div,102,8/2/1941 0:00,1,INF,3,,,1,,553,27.56186862,55.1746914
Inf Div,102,8/4/1941 0:00,1,INF,3,,,1,,538,27.8812979,55.36674864
Inf Div,102,8/6/1941 0:00,1,INF,3,,,1,,543,27.88117189,55.36637769
Inf Div,102,8/6/1941 0:00,1,INF,3,,,1,,544,27.89387632,55.23234874
Inf Div,102,8/6/1941 0:00,1,INF,3,,,1,,545,27.67521066,55.15075421
Inf Div,102,8/6/1941 0:00,1,INF,3,,,1,,43,28.42288134,55.44063815
Inf Div,102,8/10/1941 0:00,0,INF,3,,,1,,585,29.52144055,55.95595161
Inf Div,102,8/18/1941 0:00,1,INF,3,,,1,,747,30.91278424,55.89680324
Inf Div,102,8/20/1941 0:00,1,INF,3,,,1,,1352,31.01876037,56.09976646
Inf Div,102,8/21/1941 0:00,1,INF,3,,,1,,1055,31.01593398,56.14636886
Inf Div,102,8/23/1941 0:00,1,INF,3,,,1,,1389,31.20268521,56.35113388
Inf Div,102,8/24/1941 0:00,1,INF,3,,,1,,855,31.1209847,56.36594432
Inf Div,102,8/24/1941 0:00,1,INF,,1,FWD DET,0,,856,31.10747867,56.40549641
Inf Div,102,8/24/1941 0:00,0,INF,5,,,1,,165,31.02975503,56.34330153
Inf Div,102,9/2/1941 0:00,1,INF,3,,,1,,769,32.17652582,56.50011404
Inf Div,102,9/4/1941 0:00,0,INF,3,,,1,,1432,32.2180751,56.5010324
Inf Div,102,9/6/1941 0:00,0,INF,3,,,1,,1092,32.0912697,56.52312378
Inf Div,102,9/8/1941 0:00,0,INF,3,,,1,,1464,32.1944284,56.53492804
Inf Div,102,9/10/1941 0:00,0,INF,3,,,1,,581,32.19857443,56.4749269
Inf Div,106,7/11/1941 0:00,1,INF,5,,,1,,465,27.73266555,55.41543476
Inf Div,106,7/12/1941 0:00,1,INF,5,,,1,,477,27.70039489,55.43886192
Inf Div,106,7/13/1941 0:00,0,INF,3,,,1,,469,27.57426572,55.37474611
Inf Div,106,7/15/1941 0:00,1,INF,3,,,1,,39,28.24274397,55.61270988
Inf Div,106,7/16/1941 0:00,1,INF,3,,,1,,59,28.24033292,55.58303023
Inf Div,106,7/17/1941 0:00,1,INF,3,,,1,,15,28.6614443,55.58306467
Inf Div,106,7/19/1941 0:00,0,INF,3,,,1,,263,28.85280037,55.43148575
Inf Div,106,7/20/1941 0:00,1,INF,3,,,1,,869,29.22165321,55.37853158
Inf Div,106,7/22/1941 0:00,0,INF,3,,,1,,1199,30.13048375,55.18590816
Inf Div,106,7/22/1941 0:00,0,INF,3,,,1,,1202,30.38286153,55.23450683
Inf Div,106,7/22/1941 0:00,1,INF,3,,,1,,1203,30.50943769,55.26469702
Inf Div,106,7/24/1941 0:00,1,INF,3,,,1,,624,30.85772632,55.32857032
Inf Div,106,7/26/1941 0:00,1,INF,3,,,1,,525,31.61246871,55.46061091
Inf Div,106,7/27/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,930,32.21424636,55.39012066
Inf Div,106,7/27/1941 0:00,1,INF,,2,FWD DET,0,3-Feb,932,31.8118334,55.50422298
Inf Div,106,7/29/1941 0:00,1,INF,3,,,1,,1688,32.47555316,55.5010797
Inf Div,106,7/29/1941 0:00,0,INF,,1,FWD DET,0,,441,32.77790593,55.52716144
Inf Div,106,7/30/1941 0:00,0,INF,,1,FWD DET,0,,296,32.73382873,55.58056216
Inf Div,106,7/30/1941 0:00,1,INF,3,,,1,,1227,32.61838363,55.44627546
Inf Div,106,8/1/1941 0:00,0,INF,3,,,1,,725,32.73935509,55.52345259
Inf Div,106,8/2/1941 0:00,0,INF,3,,,1,,1493,32.69332944,55.49840057
Inf Div,106,8/4/1941 0:00,1,INF,3,,,1,,977,32.72347476,55.50953808
Inf Div,106,8/6/1941 0:00,0,INF,3,,,1,,1271,32.67794865,55.53428739
Inf Div,106,8/10/1941 0:00,0,INF,3,,,1,,607,32.67988666,55.51047052
Inf Div,106,8/12/1941 0:00,0,INF,3,,,1,,1315,32.67984148,55.52241497
Inf Div,106,8/14/1941 0:00,0,INF,3,,,1,,1004,32.6990434,55.50464153
Inf Div,106,8/18/1941 0:00,0,INF,3,,,1,,742,32.67136487,55.52762166
Inf Div,106,8/20/1941 0:00,0,INF,3,,,1,,1347,32.68308733,55.51785094
Inf Div,106,8/21/1941 0:00,1,INF,3,,,1,,1050,32.68085461,55.56041347
Inf Div,106,8/23/1941 0:00,0,INF,3,,,1,,1382,32.63194584,55.51529378
Inf Div,106,8/24/1941 0:00,0,INF,3,,,1,,850,32.64421649,55.50575645
Inf Div,106,9/2/1941 0:00,0,INF,3,,,1,,779,32.63404358,55.50614271
Inf Div,106,9/4/1941 0:00,0,INF,3,,,1,,1425,32.66396875,55.5075432
Inf Div,106,9/6/1941 0:00,0,INF,3,,,1,,1084,32.59446174,55.52113272
Inf Div,106,9/8/1941 0:00,0,INF,3,,,1,,1458,32.66889659,55.49221201
Inf Div,106,9/10/1941 0:00,0,INF,3,,,1,,575,32.67463816,55.37721126
Inf Div,110,7/11/1941 0:00,1,INF,3,,,1,,1114,28.06266435,55.3894302
Inf Div,110,7/13/1941 0:00,1,INF,3,,,1,,815,28.16349388,55.49343601
Inf Div,110,7/15/1941 0:00,1,INF,3,,,1,,1143,28.81023867,55.69913212
Inf Div,110,7/16/1941 0:00,0,INF,,1,FWD DET,0,,1553,29.28708546,55.75959924
Inf Div,110,7/16/1941 0:00,1,INF,,1,FWD DET,0,,1554,29.16976029,55.69762751
Inf Div,110,7/17/1941 0:00,1,INF,3,,,1,,665,29.24099721,55.77566912
Inf Div,110,7/17/1941 0:00,1,INF,,1,FWD DET,0,,683,29.48119651,55.85624859
Inf Div,110,7/19/1941 0:00,1,INF,,2,Masse,0,,1600,29.39814552,55.82391883
Inf Div,110,7/19/1941 0:00,1,INF,,1,Elems,0,,1601,29.74215418,55.92119203
Inf Div,110,7/20/1941 0:00,1,INF,3,,,1,,874,29.87469349,55.98095415
Inf Div,110,7/22/1941 0:00,0,INF,3,,,1,,1165,29.81332075,56.07718216
Inf Div,110,7/24/1941 0:00,1,INF,3,,,1,,630,30.38904118,56.18073237
Inf Div,110,7/26/1941 0:00,1,INF,3,,,1,,1640,30.5689814,56.22305376
Inf Div,110,7/27/1941 0:00,1,INF,3,,,1,,937,30.5552406,56.24022347
Inf Div,110,7/29/1941 0:00,1,INF,3,,,1,,1682,30.53916096,56.25585907
Inf Div,110,7/30/1941 0:00,1,INF,3,,,1,,1234,30.54634431,56.22835538
Inf Div,110,8/1/1941 0:00,1,INF,3,,,1,,721,30.56067523,56.25309522
Inf Div,110,8/2/1941 0:00,1,INF,3,,,1,,1502,30.53144446,56.23228033
Inf Div,110,8/4/1941 0:00,0,INF,3,,,1,,984,30.59772378,56.23482835
Inf Div,110,8/6/1941 0:00,0,INF,3,,,1,,1281,30.53519726,56.25801984
Inf Div,110,8/12/1941 0:00,0,INF,3,,,1,,1325,30.6311279,56.23578204
Inf Div,110,8/14/1941 0:00,0,INF,3,,,1,,994,30.63497839,56.23728267
Inf Div,110,8/18/1941 0:00,1,INF,3,,,1,,748,30.82969494,56.02002718
Inf Div,110,8/20/1941 0:00,1,INF,3,,,1,,1351,30.83930964,56.01552416
Inf Div,110,8/21/1941 0:00,1,INF,3,,,1,,1056,30.90659241,56.14529053
Inf Div,110,8/23/1941 0:00,1,INF,3,,,1,,1387,30.98506686,56.20370476
Inf Div,110,8/24/1941 0:00,1,INF,3,,,1,,858,30.78157141,56.24872235
Inf Div,110,9/2/1941 0:00,1,INF,3,,,1,,775,31.81045385,56.2094103
Inf Div,110,9/4/1941 0:00,1,INF,3,,,1,,1430,31.99920886,56.2375514
Inf Div,110,9/6/1941 0:00,1,INF,3,,,1,,1090,32.09193113,56.21707725
Inf Div,110,9/8/1941 0:00,0,INF,3,,,1,,238,31.68301337,56.2362457
Inf Div,110,9/10/1941 0:00,0,INF,3,,,1,,14,31.82745429,56.09736639
Inf Div,112,7/11/1941 0:00,1,INF,3,,,1,,461,25.32921642,53.07739768
Inf Div,112,7/17/1941 0:00,0,INF,3,,,1,,456,27.38983847,53.0119613
Inf Div,112,7/19/1941 0:00,1,INF,5,,,1,,480,28.43250992,53.03125072
Inf Div,112,7/20/1941 0:00,1,INF,,2,FWD DET,0,3-Feb,450,28.869987,52.98648417
Inf Div,112,7/20/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,451,28.99026647,53.03717463
Inf Div,112,7/22/1941 0:00,1,INF,3,,,1,,466,29.58884723,53.21824127
Inf Div,112,7/24/1941 0:00,1,INF,3,,,1,,455,30.52411851,53.52203125
Inf Div,112,7/26/1941 0:00,1,INF,3,,,1,,1622,30.58518936,53.32872957
Inf Div,112,7/27/1941 0:00,0,INF,3,,,1,,908,30.55940337,53.36455009
Inf Div,112,7/29/1941 0:00,0,INF,3,,,1,,1655,30.55092475,53.32214451
Inf Div,112,7/30/1941 0:00,0,INF,3,,,1,,1211,30.57667089,53.32280848
Inf Div,112,8/1/1941 0:00,0,INF,3,,,1,,696,30.50899092,53.3277743
Inf Div,112,8/2/1941 0:00,0,INF,3,,,1,,1473,30.48638682,53.31625402
Inf Div,112,8/4/1941 0:00,0,INF,3,,,1,,953,30.57431073,53.2942373
Inf Div,112,8/6/1941 0:00,0,INF,3,,,1,,1240,30.55298971,53.3008036
Inf Div,112,8/10/1941 0:00,0,INF,3,,,1,,590,30.56892711,53.30193827
Inf Div,112,8/12/1941 0:00,0,INF,3,,,1,,1294,30.59520568,53.19907852
Inf Div,112,8/14/1941 0:00,0,INF,3,,,1,,1024,30.54296808,52.98330808
Inf Div,118,8/10/1941 0:00,0,INF,3,,,1,,615,30.60764224,56.23363746
Inf Div,121,7/11/1941 0:00,1,INF,3,,,1,,1118,28.24622343,55.96112381
Inf Div,121,7/12/1941 0:00,1,INF,3,,,1,,1531,28.44757773,56.100772
Inf Div,121,7/15/1941 0:00,1,INF,3,,,1,,1149,28.87246922,56.31219772
Inf Div,121,7/17/1941 0:00,1,INF,3,,,1,,679,29.5111116,56.41680443
Inf Div,121,7/19/1941 0:00,1,INF,3,,,1,,1607,29.73138675,56.58129576
Inf Div,121,7/20/1941 0:00,1,INF,3,,,1,,885,29.31414762,56.61016258
Inf Div,121,7/22/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,1163,29.62480708,56.66592551
Inf Div,121,7/22/1941 0:00,1,INF,,2,Masse,0,,41,29.79720987,56.75094852
Inf Div,121,7/26/1941 0:00,1,INF,3,,,1,,1620,29.78406505,57.00266036
Inf Div,122,7/11/1941 0:00,1,INF,3,,,1,,1121,28.44471928,56.36700796
Inf Div,122,7/11/1941 0:00,1,INF,,1,FWD DET,0,,1123,28.83223685,56.50591039
Inf Div,122,7/12/1941 0:00,1,INF,3,,,1,,1535,28.66667979,56.47498736
Inf Div,122,7/13/1941 0:00,1,INF,3,,,1,,826,28.7178769,56.55480042
Inf Div,122,7/15/1941 0:00,1,INF,,1,Elems,0,,1152,29.1614575,56.81570247
Inf Div,122,7/15/1941 0:00,1,INF,,1,Elems,0,,1153,28.84153645,56.87293916
Inf Div,122,7/16/1941 0:00,1,INF,,1,Elems,0,,1563,28.96246012,56.73388312
Inf Div,122,7/16/1941 0:00,1,INF,,1,Elems,0,,1564,28.73221878,56.7239499
Inf Div,122,7/16/1941 0:00,1,INF,,1,Elems,0,,1565,28.91528197,56.93162379
Inf Div,122,7/16/1941 0:00,1,INF,,1,Elems,0,,1567,28.86764438,57.06045007
Inf Div,122,7/17/1941 0:00,1,INF,,1,Elems,0,,670,28.88242282,56.9026255
Inf Div,122,7/17/1941 0:00,1,INF,,1,Elems,0,,671,28.69635427,56.71787962
Inf Div,122,7/17/1941 0:00,1,INF,,1,Elems,0,,672,29.16915235,56.8025114
Inf Div,122,7/19/1941 0:00,1,INF,,2,Masse,0,,1614,29.15687811,56.89576271
Inf Div,122,7/19/1941 0:00,0,INF,,1,Elems,0,,267,29.19229022,57.02174696
Inf Div,122,7/20/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,881,29.56143787,56.86492551
Inf Div,122,7/20/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,883,29.06502803,57.03719932
Inf Div,123,7/11/1941 0:00,1,INF,3,,,1,,1122,28.51144037,56.26343835
Inf Div,123,7/12/1941 0:00,1,INF,3,,,1,,1534,28.60696354,56.27251259
Inf Div,123,7/13/1941 0:00,1,INF,3,,,1,,824,29.08087215,56.29464768
Inf Div,123,7/15/1941 0:00,1,INF,3,,,1,,1150,29.32139192,56.5326868
Inf Div,123,7/16/1941 0:00,1,INF,3,,,1,,1561,29.34698359,56.64865622
Inf Div,123,7/16/1941 0:00,1,INF,,1,FWD DET,0,,1562,29.3984617,56.77407475
Inf Div,123,7/17/1941 0:00,1,INF,,1,FWD DET,0,,677,29.41653868,56.71218774
Inf Div,123,7/17/1941 0:00,1,INF,,1,FWD DET,0,,678,29.40694707,56.76769221
Inf Div,123,7/19/1941 0:00,1,INF,3,,,1,,1611,29.64915775,57.00116386
Inf Div,123,7/19/1941 0:00,1,INF,,1,Elems,0,,1610,29.77599202,56.91616133
Inf Div,123,7/20/1941 0:00,1,INF,3,,,1,,27,29.74620648,57.00159558
Inf Div,123,7/22/1941 0:00,1,INF,,2,Masse,0,,1193,30.02288015,56.84498119
Inf Div,123,7/22/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,1192,29.92489967,57.00705832
Inf Div,123,7/26/1941 0:00,1,INF,3,,,1,,1646,30.24410365,56.91817178
Inf Div,123,7/27/1941 0:00,1,INF,,2,FWD DET,0,3-Feb,943,30.49836284,56.99452979
Inf Div,123,7/29/1941 0:00,1,INF,3,,,1,,1677,30.74462589,57.06834101
Inf Div,126,7/11/1941 0:00,1,INF,3,,,1,,1107,28.48528308,56.93033614
Inf Div,126,7/17/1941 0:00,1,INF,,2,Masse,0,,674,29.36488719,57.01914886
Inf Div,126,7/17/1941 0:00,1,INF,,2,Masse,0,,675,29.23948697,57.11173411
Inf Div,126,7/17/1941 0:00,1,INF,,2,Masse,0,,676,28.95100404,57.12657079
Inf Div,126,7/17/1941 0:00,1,INF,,1,Elems,0,,669,28.93333757,57.00279466
Inf Div,127,7/13/1941 0:00,1,INF,3,,,1,,822,28.50251589,56.08108048
Inf Div,127,7/16/1941 0:00,1,INF,3,,,1,,1559,29.12773938,56.32679429
Inf Div,128,7/20/1941 0:00,1,INF,3,,,1,,868,29.94108323,55.15399704
Inf Div,129,7/11/1941 0:00,0,INF,3,,,1,,151,27.33026398,54.85380304
Inf Div,129,7/12/1941 0:00,1,INF,3,,,1,,521,27.70638812,54.92810261
Inf Div,129,7/13/1941 0:00,1,INF,3,,,1,,487,28.17715048,54.89443927
Inf Div,129,7/15/1941 0:00,1,INF,3,,,1,,511,28.61038707,54.94849486
Inf Div,129,7/16/1941 0:00,0,INF,3,,,1,,308,28.85071656,54.9631854
Inf Div,129,7/17/1941 0:00,1,INF,3,,,1,,482,29.30042702,55.02889628
Inf Div,129,7/19/1941 0:00,0,INF,3,,,1,,264,29.61612063,55.07240618
Inf Div,129,7/22/1941 0:00,1,INF,3,,,1,,1198,30.83702226,55.30249226
Inf Div,129,7/22/1941 0:00,1,INF,3,,,1,,1205,31.51682306,55.27173767
Inf Div,129,7/22/1941 0:00,0,INF,3,,,1,,1206,31.23712549,55.29321514
Inf Div,129,7/24/1941 0:00,1,INF,,2,Masse,0,,623,31.72309569,55.20824971
Inf Div,129,7/26/1941 0:00,0,INF,3,,,1,,1636,32.1506498,54.98190636
Inf Div,129,7/27/1941 0:00,0,INF,3,,,1,,929,32.21110817,54.97901522
Inf Div,129,7/29/1941 0:00,0,INF,3,,,1,,1675,32.28278441,54.98899207
Inf Div,129,7/30/1941 0:00,0,INF,3,,,1,,1222,32.33993113,55.00398209
Inf Div,129,8/1/1941 0:00,0,INF,3,,,1,,712,32.28818358,54.98515696
Inf Div,129,8/2/1941 0:00,1,INF,3,,,1,,1487,32.36999899,54.92103687
Inf Div,129,8/4/1941 0:00,1,INF,3,,,1,,974,32.52875707,54.8730369
Inf Div,129,8/6/1941 0:00,1,INF,3,,,1,,1268,32.38685675,55.2060521
Inf Div,129,8/6/1941 0:00,0,INF,3,,,1,,1274,32.48509246,55.46044891
Inf Div,129,8/6/1941 0:00,0,INF,,1,Elems,0,,309,32.72515089,55.67900959
Inf Div,129,8/10/1941 0:00,0,INF,3,,,1,,608,32.69165066,55.67487567
Inf Div,129,8/12/1941 0:00,0,INF,3,,,1,,1318,32.60524964,55.71893383
Inf Div,129,8/14/1941 0:00,0,INF,3,,,1,,1003,32.62619836,55.69903083
Inf Div,129,8/18/1941 0:00,0,INF,3,,,1,,743,32.59805345,55.71970501
Inf Div,129,8/20/1941 0:00,1,INF,3,,,1,,1348,32.60450622,55.70500072
Inf Div,129,8/21/1941 0:00,0,INF,3,,,1,,1051,32.54584582,55.73101436
Inf Div,129,8/23/1941 0:00,0,INF,3,,,1,,1383,32.57686784,55.70817468
Inf Div,129,8/24/1941 0:00,0,INF,3,,,1,,851,32.5663795,55.71301847
Inf Div,129,9/2/1941 0:00,0,INF,3,,,1,,778,32.38202825,55.64150312
Inf Div,129,9/4/1941 0:00,0,INF,3,,,1,,1426,32.40818639,55.64275012
Inf Div,129,9/6/1941 0:00,0,INF,3,,,1,,1085,32.34210759,55.65687847
Inf Div,129,9/8/1941 0:00,0,INF,3,,,1,,1459,32.50317961,55.62720787
Inf Div,129,9/10/1941 0:00,0,INF,3,,,1,,10,32.3542376,55.3610291
Inf Div,130,7/29/1941 0:00,1,INF,,1,FWD DET,0,,1667,32.94472407,54.44340572
Inf Div,131,7/11/1941 0:00,0,INF,3,,,1,,35,27.34793896,53.14328789
Inf Div,131,7/12/1941 0:00,1,INF,3,,,1,,55,27.6540429,53.30009844
Inf Div,131,7/16/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1542,28.88345054,52.7236289
Inf Div,131,7/16/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,252,28.89109148,53.09346977
Inf Div,131,7/16/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,253,28.71804064,52.9069666
Inf Div,131,7/26/1941 0:00,0,INF,3,,,1,,503,29.5244146,53.12505149
Inf Div,131,7/27/1941 0:00,1,INF,3,,,1,,28,29.54285684,53.33706675
Inf Div,131,7/29/1941 0:00,1,INF,3,,,1,,63,30.19705171,53.51596069
Inf Div,131,7/30/1941 0:00,1,INF,3,,,1,,474,30.22416951,53.5175788
Inf Div,131,8/1/1941 0:00,0,INF,3,,,1,,463,30.86144531,53.50926284
Inf Div,131,8/2/1941 0:00,0,INF,3,,,1,,1475,30.9262223,53.37833951
Inf Div,131,8/4/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,955,30.88096653,53.37633196
Inf Div,131,8/4/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,110,30.45250288,53.48826513
Inf Div,131,8/6/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,1244,30.8713356,53.38014808
Inf Div,131,8/6/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,184,30.51419762,53.49928303
Inf Div,131,8/10/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,592,30.89165365,53.37054617
Inf Div,131,8/10/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,31,30.50021114,53.50663776
Inf Div,131,8/12/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,1299,30.92786026,53.35444505
Inf Div,131,8/12/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,196,30.5103142,53.50545546
Inf Div,134,7/11/1941 0:00,0,INF,3,,,1,,36,27.34133435,52.98432851
Inf Div,134,7/12/1941 0:00,1,INF,3,,,1,,54,27.7547494,53.1081772
Inf Div,134,7/13/1941 0:00,0,INF,3,,,1,,799,28.21965031,53.09431734
Inf Div,134,7/15/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,1128,28.76855835,52.97007486
Inf Div,134,7/16/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,1541,29.16908462,52.97692948
Inf Div,134,7/16/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1543,28.96250227,52.80684062
Inf Div,134,7/16/1941 0:00,0,INF,3,,,1,,1570,30.03707056,53.74850357
Inf Div,134,7/17/1941 0:00,0,INF,3,,,1,,652,29.03879475,52.97405152
Inf Div,134,7/19/1941 0:00,0,INF,3,,,1,,1579,29.18908709,52.96489489
Inf Div,134,7/24/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,650,29.18576073,53.1011213
Inf Div,134,8/14/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1027,30.16360351,52.65709529
Inf Div,137,7/11/1941 0:00,0,INF,3,,,1,,1105,27.93866407,54.21469601
Inf Div,137,7/11/1941 0:00,0,INF,,1,FWD DET,0,,1109,28.74528428,54.33251493
Inf Div,137,7/12/1941 0:00,0,INF,3,,,1,,1517,28.46652399,54.15641887
Inf Div,137,7/12/1941 0:00,0,INF,,1,FWD DET,0,,289,28.49304698,54.25709231
Inf Div,137,7/13/1941 0:00,0,INF,3,,,1,,810,28.84305561,54.26677995
Inf Div,137,7/15/1941 0:00,1,INF,3,,,1,,1129,28.44284776,53.1830989
Inf Div,137,7/15/1941 0:00,1,INF,3,,,1,,1137,29.48811519,54.37886452
Inf Div,137,7/15/1941 0:00,1,INF,,1,FWD DET,0,,1157,30.28024581,54.62734346
Inf Div,137,7/16/1941 0:00,1,INF,3,,,1,,1547,29.63113018,54.39248257
Inf Div,137,7/16/1941 0:00,0,INF,,1,FWD DET,0,,1571,30.39789362,54.54254386
Inf Div,137,7/17/1941 0:00,1,INF,3,,,1,,690,30.47726463,54.51622022
Inf Div,137,7/19/1941 0:00,1,INF,3,,,1,,1592,30.68958764,54.4627568
Inf Div,137,7/20/1941 0:00,1,INF,3,,,1,,898,30.79945143,54.48245726
Inf Div,137,7/22/1941 0:00,1,INF,3,,,1,,1182,31.23501501,54.50989514
Inf Div,137,7/24/1941 0:00,0,INF,,1,Elems,0,,80,32.11679008,54.80720774
Inf Div,137,7/26/1941 0:00,1,INF,3,,,1,,1631,32.06421553,54.78978615
Inf Div,137,7/27/1941 0:00,1,INF,3,,,1,,923,32.05784402,54.80143106
Inf Div,137,7/29/1941 0:00,1,INF,,2,Masse,0,,1669,32.26908594,54.64019064
Inf Div,137,7/29/1941 0:00,0,INF,,1,Elems,0,,1670,32.11747729,54.77017774
Inf Div,137,7/30/1941 0:00,1,INF,,1,FWD DET,0,,1220,32.94438628,54.44027491
Inf Div,137,7/30/1941 0:00,1,INF,3,,,1,,1221,32.76181265,54.5382584
Inf Div,137,8/1/1941 0:00,1,INF,3,,,1,,707,32.88659867,54.4833915
Inf Div,137,8/2/1941 0:00,0,INF,3,,,1,,1486,33.0463157,54.33298292
Inf Div,137,8/4/1941 0:00,0,INF,3,,,1,,965,33.05443274,54.19558746
Inf Div,137,8/6/1941 0:00,1,INF,3,,,1,,1252,33.26321911,54.14167834
Inf Div,137,8/6/1941 0:00,0,INF,3,,,1,,1253,33.27478904,54.04239499
Inf Div,137,8/6/1941 0:00,0,INF,3,,,1,,1262,33.13216076,54.25828044
Inf Div,137,8/6/1941 0:00,0,INF,3,,,1,,1263,33.04840832,54.28660522
Inf Div,137,8/6/1941 0:00,0,INF,3,,,1,,1264,33.00401404,54.32603963
Inf Div,137,8/6/1941 0:00,0,INF,3,,,1,,1265,32.98890512,54.37949845
Inf Div,137,8/10/1941 0:00,0,INF,3,,,1,,602,33.24594393,54.09460985
Inf Div,137,8/12/1941 0:00,0,INF,3,,,1,,1308,33.24785953,54.06751236
Inf Div,137,8/14/1941 0:00,1,INF,3,,,1,,1014,33.16111021,54.15380069
Inf Div,137,8/14/1941 0:00,1,INF,3,,,1,,1020,30.85279539,53.09350049
Inf Div,137,8/14/1941 0:00,1,INF,3,,,1,,1021,30.71882425,53.11001519
Inf Div,137,8/18/1941 0:00,0,INF,3,,<Null>,1,,134,32.94632214,54.69408533
Inf Div,137,8/20/1941 0:00,0,INF,3,,,1,,1339,32.95481529,54.68483541
Inf Div,137,8/21/1941 0:00,0,INF,3,,,1,,1043,32.92606089,54.67595974
Inf Div,137,8/23/1941 0:00,0,INF,3,,,1,,1374,32.93061849,54.67423778
Inf Div,137,8/24/1941 0:00,0,INF,3,,,1,,845,32.91592214,54.68004555
Inf Div,137,9/2/1941 0:00,0,INF,3,,,1,,798,32.79413547,54.70741533
Inf Div,137,9/4/1941 0:00,0,INF,3,,,1,,1417,32.82468465,54.70854668
Inf Div,137,9/6/1941 0:00,0,INF,3,,,1,,135,32.31067719,54.57810659
Inf Div,137,9/8/1941 0:00,0,INF,3,,,1,,234,32.39570946,54.57087908
Inf Div,137,9/10/1941 0:00,0,INF,3,,,1,,12,32.40054005,54.45915333
Inf Div,139,7/24/1941 0:00,0,INF,,2,Masse,0,,649,31.79585532,54.72358315
Inf Div,161,7/11/1941 0:00,0,INF,3,,,1,,149,27.0722076,54.244613
Inf Div,161,7/12/1941 0:00,0,INF,3,,,1,,248,27.04293339,54.26189854
Inf Div,161,7/13/1941 0:00,0,INF,3,,,1,,88,27.15009687,54.23126681
Inf Div,161,7/15/1941 0:00,0,INF,3,,,1,,163,27.00084986,54.29233153
Inf Div,161,7/16/1941 0:00,0,INF,3,,,1,,254,26.96785773,54.24439718
Inf Div,161,7/17/1941 0:00,1,INF,,1,Elems,0,,658,28.70958068,54.8218108
Inf Div,161,7/19/1941 0:00,0,INF,3,,,1,,259,26.92524155,54.24636398
Inf Div,161,7/20/1941 0:00,0,INF,3,,,1,,102,26.92305408,54.30072548
Inf Div,161,7/22/1941 0:00,0,INF,3,,,1,,165,26.92248423,54.30453903
Inf Div,161,7/24/1941 0:00,0,INF,3,,,1,,40,26.96730352,54.2523061
Inf Div,161,7/26/1941 0:00,0,INF,3,,,1,,270,26.91272843,54.24470975
Inf Div,161,7/29/1941 0:00,0,INF,3,,,1,,504,27.76784286,54.28206591
Inf Div,161,7/30/1941 0:00,1,INF,3,,,1,,42,28.37021724,54.25938814
Inf Div,161,8/1/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,484,32.21259217,55.25003885
Inf Div,161,8/2/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,1492,32.34470453,55.1822857
Inf Div,161,8/2/1941 0:00,1,INF,,2,FWD DET,0,3-Feb,52,29.43905122,54.34996973
Inf Div,161,8/4/1941 0:00,1,INF,3,,,1,,30,30.73544502,54.68151354
Inf Div,161,8/4/1941 0:00,1,INF,,1,Elems,0,,976,32.41577028,55.1470629
Inf Div,161,8/6/1941 0:00,1,INF,,2,Masse,0,,1258,31.26958682,54.70338398
Inf Div,161,8/6/1941 0:00,0,INF,,1,Elems,0,,1267,32.65548778,55.06579875
Inf Div,161,8/12/1941 0:00,0,INF,3,,,1,,1314,32.7499757,55.1891744
Inf Div,161,8/14/1941 0:00,0,INF,3,,,1,,1007,32.7696092,55.17055205
Inf Div,161,8/18/1941 0:00,0,INF,3,,,1,,738,32.70819331,55.14241807
